00924    9.62  0.15 K243V 269.16639  220.41820  150.16958    8.98586  0.1532566  0.19553059   2.9398572  0 E2024-N27 10204  57 1906-2024 0.51 M-v 3Ek MPCLINUX   0000    (924) Toni               20240701
00925    8.54  0.15 K243V 153.01174  201.48580  299.51038   21.10109  0.0812206  0.22220389   2.6996136  0 E2024-N27 12340  52 1902-2024 0.42 M-v 3Ek MPCLINUX   0000    (925) Alphonsina         20240702
00926   10.64  0.15 K243V   5.78218  173.38619   48.95593   16.32274  0.1824116  0.19131382   2.9828986  0 E2024-N27  6686  36 1920-2024 0.55 M-v 3Ek MPCLINUX   0000    (926) Imhilde            20240702
00927    9.38  0.15 K243V 325.08465  173.03577    7.37471   14.64199  0.0931687  0.17094686   3.2153528  0 E2024-M56  6940  49 1920-2024 0.57 M-v 3Ek MPCLINUX   0000    (927) Ratisbona          20240625
00928    9.99  0.15 K243V 258.34695   21.49158  129.73093   17.62648  0.1454685  0.17702769   3.1412940  0 E2024-L42  5277  47 1920-2024 0.44 M-v 3Ek MPCLINUX   0000    (928) Hildrun            20240204
00929   11.68  0.15 K243V 301.29758   22.95199  231.29794    3.91655  0.1142344  0.29428679   2.2384919  0 E2024-N16  4673  44 1920-2024 0.69 M-v 3Ek MPCLINUX   0000    (929) Algunde            20240629
00930   11.37  0.15 K243V  35.98789  330.31533  340.92836   15.33504  0.1426192  0.25999052   2.4312579  0 E2024-C06  9949  39 1920-2023 0.32 M-v 3Ek MPCLINUX   0007    (930) Westphalia         20231129
00931    9.40  0.15 K243V 224.97218  315.50950  110.96092   11.48657  0.2338872  0.17474944   3.1685375  0 E2024-N16  7837  49 1904-2024 0.51 M-v 3Ek MPCLINUX   0000    (931) Whittemora         20240701
00932   10.07  0.15 K243V 338.45606   49.62095   14.94530    8.11222  0.0916882  0.26176008   2.4202883  0 E2024-C06  4316  45 1920-2024 0.52 M-v 3Ek MPCLINUX   0000    (932) Hooveria           20240130
00933   12.79  0.15 K243V 226.45716   12.85309  141.41290    5.54213  0.1664097  0.27052328   2.3677342  0 E2024-C06 11345  38 1927-2024 0.32 M-v 3Ek MPCLINUX   0000    (933) Susi               20240105
00934   10.22  0.15 K243V 216.20222   64.46709  325.36116   14.07869  0.2158818  0.21610802   2.7501442  0 E2024-N27  6731  41 1920-2024 0.55 M-v 3Ek MPCLINUX   0000    (934) Thuringia          20240702
00935   12.85  0.15 K243V  73.70209   58.27544  346.36370    4.02107  0.1462748  0.29830363   2.2183515  0 E2024-L88  3996  32 1920-2024 0.70 M-v 3Ek MPCLINUX   0000    (935) Clivia             20240607
00936   10.56  0.15 K243V 257.49962  253.62697   62.14957    2.36558  0.1746875  0.17756827   3.1349153  0 E2024-N16  6752  51 1920-2024 0.59 M-v 3Ek MPCLINUX   0000    (936) Kunigunde          20240630
00937   11.92  0.15 K243V  43.72773   72.59928  243.52666    3.69612  0.2169876  0.29558948   2.2319103  0 E2024-A26  8545  42 1916-2023 0.39 M-v 3Ek MPCLINUX   0000    (937) Bethgea            20231215
00938   11.33  0.15 K243V 153.36497  225.20760  119.04573    2.66921  0.1947299  0.17637256   3.1490680  0 E2024-LE6  4969  45 1920-2024 0.72 M-v 3Ek MPCLINUX   0000    (938) Chlosinde          20240614
00939   12.09  0.15 K243V 288.30253    6.16472  327.03973    2.58271  0.1764224  0.29255457   2.2473194  0 E2024-N27  7105  40 1920-2024 0.57 M-v 3Ek MPCLINUX   0000    (939) Isberga            20240702
00940    9.43  0.15 K243V 264.05640  283.96960   66.28005    6.24149  0.1696461  0.15939826   3.3688396  0 E2024-N27  8442  56 1920-2024 0.54 M-v 3Ek MPCLINUX   0000    (940) Kordula            20240702
00941   11.48  0.15 K243V  97.11698  334.50236   52.26395    6.62824  0.1963277  0.21231137   2.7828334  0 E2024-MB4  4811  37 1920-2024 0.66 M-v 3Ek MPCLINUX   0000    (941) Murray             20240628
00942   11.03  0.15 K243V 142.96689  319.78640   71.15821   10.53910  0.1655759  0.17513656   3.1638667  0 E2024-N27  3974  39 1920-2024 0.75 M-v 3Ek MPCLINUX   0000    (942) Romilda            20240701
00943    9.78  0.15 K243V 201.64100    3.86733  113.74843   12.11259  0.2142322  0.17932455   3.1144131  0 E2024-N27  4013  48 1920-2024 0.72 M-v 3Ek MPCLINUX   0000    (943) Begonia            20240702
00944   10.55  0.15 K243V 142.34095   56.51282   21.43213   42.57150  0.6620634  0.07189036   5.7282541  0 E2024-L29  2001  31 1920-2024 0.58 M-v 3Ek MPCLINUX   0000    (944) Hidalgo            20240512
00945    9.97  0.15 K243V  39.49993  162.58290  318.22954   32.84065  0.1606091  0.23007717   2.6376694  0 E2024-N27  3484  41 1921-2024 0.72 M-v 3Ek MPCLINUX   0000    (945) Barcelona          20240702
00946   10.63  0.15 K243V 281.71693   37.26133   69.66219    1.43126  0.1434000  0.17908475   3.1171927  0 E2024-M45  4510  52 1921-2024 0.70 M-v 3Ek MPCLINUX   0000    (946) Poesia             20240623
00947   10.07  0.15 K243V 303.84273  339.39370   48.25683    6.69724  0.2476606  0.21584450   2.7523821  0 E2024-N16  7970  55 1906-2024 0.54 M-v 3Ek MPCLINUX   0000    (947) Monterosa          20240630
00948   11.50  0.15 K243V 179.68982  162.86913  357.07906    8.65504  0.1633372  0.18687698   3.0299271  0 E2024-N27  5195  35 1921-2024 0.62 M-v 3Ek MPCLINUX   0000    (948) Jucunda            20240630
00949    9.81  0.15 K243V 261.51404  251.36974  320.61226   10.63858  0.1998240  0.19004144   2.9961980  0 E2024-H58  4597  47 1921-2024 0.54 M-v 3Ek MPCLINUX   0000    (949) Hel                20240418
00950   11.37  0.15 K243V  88.11280  348.61967  181.72324   23.50159  0.1594955  0.26993358   2.3711814  0 E2024-N27 10074  41 1904-2024 0.46 M-v 3Ek MPCLINUX   0007    (950) Ahrensa            20240702
00951   11.47  0.15 K243V 233.04995  129.91502  252.98876    4.10592  0.1732751  0.29997052   2.2101258  0 E2024-N27  4987  49 1913-2024 0.70 M-v 3Ek MPCLINUX   0000    (951) Gaspra             20240702
00952    9.52  0.15 K243V 294.33198  356.75690   18.38985    9.99192  0.2442645  0.19056609   2.9906962  0 E2024-N27  7527  49 1916-2024 0.55 M-v 3Ek MPCLINUX   0000    (952) Caia               20240702
00953   10.40  0.15 K243V 340.21966  259.70233   36.37861    8.65980  0.1890768  0.21174407   2.7878017  0 E2024-N27 12769  51 1921-2024 0.41 M-v 3Ek MPCLINUX   0000    (953) Painleva           20240702
00954   10.19  0.15 K243V 174.04603  150.38542  163.22452    1.17280  0.1739269  0.17825007   3.1269162  0 E2024-L42  5588  55 1905-2024 0.55 M-v 3Ek MPCLINUX   0000    (954) Li                 20240603
00955   10.90  0.15 K243V 234.19848  282.41347  351.42316   10.68921  0.2887109  0.23593583   2.5938217  0 E2024-L56  7910  43 1921-2024 0.40 M-v 3Ek MPCLINUX   0000    (955) Alstede            20240604
00956   12.16  0.15 K243V 172.37704  125.29691  192.62109    5.96535  0.2052745  0.28308580   2.2971569  0 E2024-L23  4924  37 1921-2024 0.51 M-v 3Ek MPCLINUX   0000    (956) Elisa              20240601
00957    9.91  0.15 K243V 113.99357  226.35487  232.63273   14.76165  0.0818471  0.19745005   2.9207735  0 E2024-N27  4736  45 1921-2024 0.72 M-v 3Ek MPCLINUX   0000    (957) Camelia            20240702
00958   10.40  0.15 K243V 327.43852   91.76302  343.06984    5.61792  0.1847125  0.12311646   4.0018300  0 E2024-C37  3708  38 1921-2024 0.51 M-v 3Ek MPCLINUX   0008    (958) Asplinda           20240202
00959   10.81  0.15 K243V 330.61101  333.70003   58.49962    4.49903  0.2225580  0.17429608   3.1740296  0 E2024-N27  4898  44 1916-2024 0.69 M-v 3Ek MPCLINUX   0000    (959) Arne               20240702
00960   12.52  0.15 K243V 173.07995   87.96404  249.09556    3.02757  0.1657385  0.29245094   2.2478502  0 E2024-MB4  4594  38 1921-2024 0.70 M-v 3Ek MPCLINUX   0000    (960) Birgit             20240627
00961   11.57  0.15 K243V 134.13763  285.12115   26.58233   10.99045  0.0933856  0.22307638   2.6925700  0 E2024-JQ5  5998  36 1921-2024 0.41 M-v 3Ek MPCLINUX   0000    (961) Gunnie             20240418
00962   11.47  0.15 K243V 263.86061  224.84745  145.43220    2.60472  0.0967340  0.19886211   2.9069308  0 E2024-N16  7238  48 1921-2024 0.57 M-v 3Ek MPCLINUX   0000    (962) Aslog              20240701
00963   12.30  0.15 K243V 116.36169    5.34268   62.41592    7.98498  0.1373347  0.29244770   2.2478668  0 E2024-N16  4674  36 1921-2024 0.63 M-v 3Ek MPCLINUX   0000    (963) Iduberga           20240627
00964   10.85  0.15 K243V  69.73273    8.07204   30.60267    9.05557  0.1184933  0.18511174   3.0491590  0 E2024-KE9  5453  37 1905-2024 0.45 M-v 3Ek MPCLINUX   0000    (964) Subamara           20240530
00965   10.19  0.15 K243V  48.10859   47.08377   41.06980   21.43006  0.2766862  0.17526677   3.1622995  0 E2024-N27  3778  36 1927-2024 0.67 M-v 3Ek MPCLINUX   0000    (965) Angelica           20240701
00966   10.00  0.15 K243V 111.57055  178.22341   72.38784   14.41377  0.1298935  0.21986079   2.7187600  0 E2024-N27  5786  50 1924-2024 0.62 M-v 3Ek MPCLINUX   0000    (966) Muschi             20240702
00967   12.25  0.15 K243V  30.00311  231.98620   82.33037    5.41175  0.1678802  0.29687098   2.2254827  0 E2024-A55 10923  36 1924-2023 0.31 M-v 3Ek MPCLINUX   0000    (967) Helionape          20231030
00968   10.17  0.15 K243V 299.67606  297.69213  208.75665   11.60550  0.1318636  0.20260904   2.8709800  0 E2024-JF3  5123  47 1921-2024 0.49 M-v 3Ek MPCLINUX   0000    (968) Petunia            20240321
00969   12.77  0.15 K243V 196.73365   91.26568  287.69935    2.29023  0.2054757  0.25495307   2.4631785  0 E2024-N27  4292  37 1921-2024 0.67 M-v 3Ek MPCLINUX   0000    (969) Leocadia           20240701
00970   12.30  0.15 K243V 354.54591   95.56916  310.73805    5.03318  0.2728444  0.24073605   2.5592259  0 E2024-JQ5  3795  39 1921-2024 0.49 M-v 3Ek MPCLINUX   0000    (970) Primula            20240119
00971   10.12  0.15 K243V 277.79321    6.39022   83.47987   13.79497  0.1635706  0.22991164   2.6389353  0 E2024-N27  3851  42 1908-2024 0.72 M-v 3Ek MPCLINUX   0000    (971) Alsatia            20240702
00972    9.70  0.15 K243V  91.42445   93.23214  281.43038    8.36979  0.2355082  0.18454606   3.0553868  0 E2024-L29  6407  46 1906-2024 0.43 M-v 3Ek MPCLINUX   0000    (972) Cohnia             20240601
00973   10.25  0.15 K243V 304.23558   87.25933  348.43886   15.82899  0.1130829  0.17137150   3.2100391  0 E2024-N27  7497  52 1922-2024 0.48 M-v 3Ek MPCLINUX   0000    (973) Aralia             20240702
00974   10.69  0.15 K243V 229.84400  302.32676   86.62936    5.45300  0.1096744  0.24429131   2.5343351  0 E2024-N27  9013  52 1906-2024 0.49 M-v 3Ek MPCLINUX   0000    (974) Lioba              20240702
00975   10.62  0.15 K243V 221.87802   58.47807   38.66026    2.55521  0.0343628  0.20674258   2.8325838  0 E2024-N16 10273  53 1922-2024 0.47 M-v 3Ek MPCLINUX   0000    (975) Perseverantia      20240630
00976    9.46  0.15 K243V 283.18632  321.72867  242.99459    7.72719  0.1097913  0.17292191   3.1908230  0 E2024-L42  7030  52 1910-2024 0.45 M-v 3Ek MPCLINUX   0000    (976) Benjamina          20240516
00977    9.92  0.15 K243V 250.09644   68.76354   75.68174   15.17899  0.0241413  0.17879040   3.1206130  0 E2024-JQ5  5383  44 1914-2024 0.41 M-v 3Ek MPCLINUX   0000    (977) Philippa           20240202
00978    9.67  0.15 K243V 206.82307  132.74580  216.51875   21.60679  0.2306497  0.17173351   3.2055263  0 E2024-N16  6741  40 1906-2024 0.59 M-v 3Ek MPCLINUX   0000    (978) Aidamina           20240630
00979    9.89  0.15 K243V   8.98813  115.91963  230.58356   10.11572  0.1385449  0.17585495   3.1552443  0 E2024-N27  6714  46 1922-2024 0.55 M-v 3Ek MPCLINUX   0000    (979) Ilsewa             20240702
00980    7.90  0.15 K243V 206.44135   69.76171  285.77342   15.89462  0.2019883  0.21716404   2.7412214  0 E2024-N27  3411  52 1921-2024 0.71 M-v 3Ek MPCLINUX   0000    (980) Anacostia          20240702
00981   11.14  0.15 K243V 202.70283  297.97415   45.99889    2.06266  0.2012758  0.18074652   3.0980571  0 E2024-N27  8407  46 1906-2024 0.53 M-v 3Ek MPCLINUX   0000    (981) Martina            20240701
00982   10.08  0.15 K243V 292.28952  350.81509  299.14490   13.64648  0.2330907  0.18326206   3.0696416  0 E2024-N16  6701  42 1928-2024 0.55 M-v 3Ek MPCLINUX   0000    (982) Franklina          20240629
00983    9.56  0.15 K243V  95.02566  348.38481  250.66583   14.86892  0.0906324  0.17559234   3.1583894  0 E2024-N27  8332  49 1922-2024 0.50 M-v 3Ek MPCLINUX   0000    (983) Gunila             20240702
00984    9.59  0.15 K243V 209.36423   55.24718  314.14664    9.09229  0.1951831  0.20973102   2.8056119  0 E2024-N27  7165  50 1915-2024 0.54 M-v 3Ek MPCLINUX   0000    (984) Gretia             20240702
00985   12.84  0.15 K243V  50.99677   59.72989  290.24140    4.05754  0.2775226  0.28254750   2.3000736  0 E2024-F78  4580  28 1922-2024 0.47 M-v 3Ek MPCLINUX   0005    (985) Rosina             20240322
00986    9.40  0.15 K243V 100.28944  265.00032   92.50408   14.81692  0.2033966  0.17790376   3.1309728  0 E2024-JM0  5213  41 1926-2024 0.45 M-v 3Ek MPCLINUX   0000    (986) Amelia             20240508
00987    9.68  0.15 K243V  98.81650   15.87682  322.54207    8.90768  0.2378199  0.17747498   3.1360138  0 E2024-J61  6475  49 1922-2024 0.40 M-v 3Ek MPCLINUX   0000    (987) Wallia             20240503
00988   11.66  0.15 K243V  49.34512  336.69819   41.70293    1.57348  0.2375848  0.17707550   3.1407285  0 E2024-H78  4709  36 1939-2024 0.52 M-v 3Ek MPCLINUX   0000    (988) Appella            20240422
00989   11.83  0.15 K243V 133.01998  165.61028  243.30134   14.69083  0.2496236  0.22703177   2.6612048  0 E2024-N16  4454  34 1922-2024 0.61 M-v 3Ek MPCLINUX   0000    (989) Schwassmannia      20240630
00990   11.98  0.15 K243V 130.31864    9.30242  353.93664    8.78645  0.2178189  0.22624291   2.6673872  0 E2024-MB4  7180  42 1913-2024 0.56 M-v 3Ek MPCLINUX   0000    (990) Yerkes             20240627
00991   11.22  0.15 K243V 127.98085  253.74100   63.19092    2.06951  0.1618857  0.17736383   3.1373238  0 E2024-J18  4778  44 1936-2024 0.54 M-v 3Ek MPCLINUX   0000    (991) McDonalda          20240501
00992   10.54  0.15 K243V 293.39897  348.81250  211.86197   10.89240  0.0899513  0.18751204   3.0230821  0 E2024-L42  5182  43 1922-2024 0.48 M-v 3Ek MPCLINUX   0000    (992) Swasey             20240601
00993   11.47  0.15 K243V   4.46444  245.23810  184.22497    1.78196  0.0479620  0.20346543   2.8629183  0 E2024-H78  4854  45 1931-2024 0.51 M-v 3Ek MPCLINUX   0000    (993) Moultona           20240325
00994   10.23  0.15 K243V 237.64558  342.08358    2.31213   15.41554  0.1155494  0.24489587   2.5301624  0 E2024-N27  6611  41 1931-2024 0.56 M-v 3Ek MPCLINUX   0000    (994) Otthild            20240702
00995   10.14  0.15 K243V 239.01422  122.13075  221.66740   13.05266  0.1677890  0.23292907   2.6160955  0 E2024-N16  4721  42 1903-2024 0.66 M-v 3Ek MPCLINUX   0000    (995) Sternberga         20240630
00996   11.21  0.15 K243V 243.16316  146.32734  347.36086    0.65831  0.1393848  0.18159540   3.0883948  0 E2024-MB4  4257  51 1923-2024 0.70 M-v 3Ek MPCLINUX   0000    (996) Hilaritas          20240628
00997   12.56  0.15 K243V  29.37470   51.47941  247.06371   10.50635  0.1817306  0.22606743   2.6687673  0 E2024-N27  3386  32 1923-2024 0.70 M-v 3Ek MPCLINUX   0000    (997) Priska             20240702
00998   11.62  0.15 K243V  51.98310   71.85820  301.08546   15.50764  0.2146534  0.17909359   3.1170901  0 E2024-H40  4363  31 1923-2024 0.44 M-v 3Ek MPCLINUX   0000    (998) Bodea              20240418
00999   10.93  0.15 K243V 285.95095  127.89152  214.89889    9.75634  0.2160138  0.23333215   2.6130817  0 E2024-N27  5146  49 1923-2024 0.62 M-v 3Ek MPCLINUX   0000    (999) Zachia             20240701
01000   10.60  0.15 K243V 302.88986  280.40787  323.71739   20.58297  0.2580891  0.17457694   3.1706244  0 E2024-N27  5344  41 1923-2024 0.59 M-v 3Ek MPCLINUX   0000   (1000) Piazzia            20240701
01001    9.87  0.15 K243V 168.11301  146.13376  259.09873    9.31555  0.1222064  0.17120688   3.2120964  0 E2024-N27  6464  54 1908-2024 0.61 M-v 3Ek MPCLINUX   0000   (1001) Gaussia            20240702
01002   11.14  0.15 K243V 213.82395  354.89976  343.71248   10.77129  0.1536702  0.21180064   2.7873053  0 E2024-N27  8490  45 1935-2024 0.51 M-v 3Ek MPCLINUX   0000   (1002) Olbersia           20240701
01003   10.81  0.15 K243V 277.22647  316.71780  139.44385    1.84050  0.1605061  0.17728967   3.1381986  0 E2024-N27  4226  55 1915-2024 0.69 M-v 3Ek MPCLINUX   0000   (1003) Lilofee            20240702
01004    9.83  0.15 K243V  11.30959  214.99248  153.51834    2.97914  0.0902083  0.15708650   3.4018107  0 E2024-H78  4570  59 1923-2024 0.52 M-v 3Ek MPCLINUX   0000   (1004) Belopolskya        20240123
01005   10.13  0.15 K243V 266.07085   60.87175  349.12206   19.06160  0.1197618  0.17511312   3.1641490  0 E2024-N16  7487  40 1923-2024 0.50 M-v 3Ek MPCLINUX   0000   (1005) Arago              20240701
01006   11.44  0.15 K243V 347.86693   86.35101  294.54323   10.92246  0.3586605  0.17723341   3.1388627  0 E2024-L29  5128  37 1923-2023 0.44 M-v 3Ek MPCLINUX   0000   (1006) Lagrangea          20231126
01007   11.44  0.15 K243V 196.54246   76.95954  307.05428    2.54081  0.1090770  0.22109012   2.7086725  0 E2024-MC1  7524  47 1923-2024 0.56 M-v 3Ek MPCLINUX   0000   (1007) Pawlowia           20240629
01008   10.91  0.15 K243V 144.69290   15.98965   20.21185    8.93129  0.0728398  0.18110307   3.0939896  0 E2024-N27  9405  45 1923-2024 0.48 M-v 3Ek MPCLINUX   0000   (1008) La Paz             20240701
01009   14.20  0.15 K243V 206.72208  186.58412  229.27931   15.71705  0.4529307  0.23117907   2.6292813  0 E2024-N27  7405  28 1923-2024 0.38 M-v 3Ek MPCLINUX   0005   (1009) Sirene             20240702
01010   10.74  0.15 K243V  17.53494  279.64627   98.70192    3.90754  0.1059143  0.19628195   2.9323500  0 E2024-JQ5  4788  53 1903-2024 0.47 M-v 3Ek MPCLINUX   0000   (1010) Marlene            20240202
01011   12.69  0.15 K243V   7.30383  353.19301  132.45882    5.48838  0.3484976  0.26601127   2.3944330  0 E2024-N27  4176  42 1924-2024 0.66 M-v 3Ek MPCLINUX   0005   (1011) Laodamia           20240701
01012   12.64  0.15 K243V 240.34274   25.64728   73.14962    4.02961  0.1364321  0.25258865   2.4785261  0 E2024-N27  8982  37 1907-2024 0.49 M-v 3Ek MPCLINUX   0000   (1012) Sarema             20240702
01013   10.23  0.15 K243V 273.99402   99.37512   27.23337   11.89889  0.2088625  0.22415365   2.6839361  0 E2024-C06  3749  39 1905-2024 0.49 M-v 3Ek MPCLINUX   0000   (1013) Tombecka           20240105
01014   11.98  0.15 K243V 115.32843  234.58728  251.46269    2.26529  0.2039766  0.21036593   2.7999640  0 E2024-N27  4225  42 1924-2024 0.72 M-v 3Ek MPCLINUX   0000   (1014) Semphyra           20240702
01015    9.48  0.15 K243V 249.36309  286.99871  120.11496    9.44713  0.0890711  0.17176371   3.2051506  0 E2024-N27 12665  51 1924-2024 0.44 M-v 3Ek MPCLINUX   0000   (1015) Christa            20240702
01016   11.90  0.15 K243V 171.60614   53.19286    8.81428    6.03529  0.1273978  0.29801361   2.2197905  0 E2024-N16  4143  42 1924-2024 0.67 M-v 3Ek MPCLINUX   0000   (1016) Anitra             20240630
01017   11.10  0.15 K243V 259.06964   69.93086  118.74943    7.92555  0.0763303  0.23416652   2.6068709  0 E2024-JQ5  4994  41 1928-2024 0.47 M-v 3Ek MPCLINUX   0000   (1017) Jacqueline         20240416
01018   11.10  0.15 K243V  67.78758  343.26936  359.58019    7.63121  0.2450558  0.24325545   2.5415247  0 E2024-H40  5043  40 1924-2024 0.48 M-v 3Ek MPCLINUX   0000   (1018) Arnolda            20240416
01019   12.62  0.15 K243V 205.51380  122.15938  144.36636   26.97757  0.0713227  0.37296099   1.9114390  0 E2024-JO9 12533  33 1924-2024 0.28 M-v 3Ek MPCLINUX   0006   (1019) Strackea           20240508
01020   12.27  0.15 K243V 125.37008   35.94975  180.66714    4.06003  0.0427449  0.21164957   2.7886315  0 E2024-MA5  6902  35 1924-2024 0.55 M-v 3Ek MPCLINUX   0000   (1020) Arcadia            20240627
01021    9.04  0.15 K243V 129.92629  286.70005  115.40416   15.85719  0.2842617  0.21742596   2.7390195  0 E2024-N27  4115  50 1925-2024 0.69 M-v 3Ek MPCLINUX   0000   (1021) Flammario          20240701
01022   10.45  0.15 K243V 111.97169  124.79044  111.94117   21.05403  0.1731063  0.20978356   2.8051435  0 E2024-N27  9241  44 1910-2024 0.49 M-v 3Ek MPCLINUX   0000   (1022) Olympiada          20240630
01023   10.19  0.15 K243V 164.30382  196.05990  193.91389   10.06195  0.0961159  0.17449305   3.1716405  0 E2024-N27  9131  43 1924-2024 0.51 M-v 3Ek MPCLINUX   0000   (1023) Thomana            20240701
01024   10.93  0.15 K243V 259.51087  308.17162   58.78574   16.06838  0.2213482  0.20271549   2.8699749  0 E2024-N27  9073  39 1928-2024 0.51 M-v 3Ek MPCLINUX   0000   (1024) Hale               20240702
01025   12.53  0.15 K243V 232.03335  348.97666  163.35465   26.86825  0.0395302  0.35399197   1.9791275  0 E2024-A55  5324  33 1923-2024 0.47 M-v 3Ek MPCLINUX   0006   (1025) Riema              20240105
01026   12.79  0.15 K243V 271.47840  212.31666  104.55267    5.39868  0.1814137  0.29114200   2.2545825  0 E2024-N27  4530  30 1923-2024 0.65 M-v 3Ek MPCLINUX   0000   (1026) Ingrid             20240701
01027   10.91  0.15 K243V 219.98661  131.60858   29.36723    1.25228  0.1277719  0.17596113   3.1539749  0 E2024-JQ5  4384  50 1908-2024 0.54 M-v 3Ek MPCLINUX   0000   (1027) Aesculapia         20240121
01028    9.35  0.15 K243V 334.47462   21.74517   62.71098    9.39968  0.1045414  0.15590984   3.4189050  0 E2024-EC3  4286  55 1907-2024 0.48 M-v 3Ek MPCLINUX   0000   (1028) Lydina             20240306
01029   11.05  0.15 K243V 173.04843  138.69035   29.87169    2.42463  0.0276263  0.20076397   2.8885432  0 E2024-N27  7008  49 1916-2024 0.55 M-v 3Ek MPCLINUX   0000   (1029) La Plata           20240702
01030   10.50  0.15 K243V  73.65095    5.11837  187.80010   14.77583  0.1227587  0.17879333   3.1205790  0 E2024-N27  7609  43 1924-2024 0.53 M-v 3Ek MPCLINUX   0000   (1030) Vitja              20240701
01031    9.50  0.15 K243V   1.27052  310.38131  218.61914   17.63835  0.0599533  0.18537880   3.0462299  0 E2024-N16  5314  39 1913-2024 0.72 M-v 3Ek MPCLINUX   0000   (1031) Arctica            20240629
01032   10.33  0.15 K243V 349.38919  188.85601   76.29160    9.48003  0.1410963  0.17790795   3.1309236  0 E2024-N16  9967  48 1917-2024 0.46 M-v 3Ek MPCLINUX   0000   (1032) Pafuri             20240701
01033   11.20  0.15 K243V   4.23604  216.87383  188.92708   10.66113  0.1198490  0.18934177   3.0035746  0 E2024-JQ5  4782  36 1924-2024 0.46 M-v 3Ek MPCLINUX   0000   (1033) Simona             20240228
01034   12.13  0.15 K243V 264.53574   18.83257  304.46594    3.96959  0.2630440  0.28386091   2.2929732  0 E2024-N27  4509  34 1924-2024 0.69 M-v 3Ek MPCLINUX   0000   (1034) Mozartia           20240701
01035   10.56  0.15 K243V 338.99898  325.09250    1.85444   18.00437  0.1893477  0.17616994   3.1514821  0 E2024-N27  8868  41 1913-2024 0.46 M-v 3Ek MPCLINUX   0000   (1035) Amata              20240702
01036    9.25  0.15 K243V 321.69056  132.48332  215.49723   26.68672  0.5328466  0.22648412   2.6654930  0 E2024-N27  9963  62 1924-2024 0.60 M-v 3Ek MPCLINUX   1804   (1036) Ganymed            20240702
01037   13.67  0.15 K243V 150.77849  169.67059  200.64675    5.90252  0.1909829  0.29111615   2.2547160  0 E2024-N27  3908  28 1924-2024 0.71 M-v 3Ek MPCLINUX   0000   (1037) Davidweilla        20240607
01038   10.66  0.15 K243V 278.14608  305.28674   57.69852    9.18765  0.2219787  0.12415472   3.9794883  0 E2024-N27  4606  36 1924-2024 0.60 M-v 3Ek MPCLINUX   0008   (1038) Tuckia             20240629
01039   11.69  0.15 K243V 101.97680  325.92152  221.64948    4.55331  0.0610313  0.22467549   2.6797786  0 E2024-N27  6325  46 1924-2024 0.56 M-v 3Ek MPCLINUX   0000   (1039) Sonneberga         20240702
01040   10.41  0.15 K243V  39.18868  157.49982  279.95594   16.65355  0.1880056  0.17909330   3.1170934  0 E2024-L29  4702  34 1925-2024 0.45 M-v 3Ek MPCLINUX   0000   (1040) Klumpkea           20240602
01041   10.33  0.15 K243V 282.47058  344.35515   59.97532   13.93925  0.1456485  0.18321504   3.0701668  0 E2024-N27  8611  41 1906-2024 0.46 M-v 3Ek MPCLINUX   0000   (1041) Asta               20240702
01042    9.97  0.15 K243V 264.69189  298.90115   52.38467   20.70988  0.0873676  0.16924392   3.2368854  0 E2024-N27  4943  40 1925-2024 0.66 M-v 3Ek MPCLINUX   0000   (1042) Amazone            20240702
01043    9.85  0.15 K243V 325.94869  158.46922  159.16265    8.92165  0.0378432  0.18114693   3.0934901  0 E2024-N27 10295  52 1925-2024 0.50 M-v 3Ek MPCLINUX   0000   (1043) Beate              20240701
01044   11.02  0.15 K243V 359.91971  228.10165   59.92549    4.24900  0.1433553  0.23838140   2.5760511  0 E2024-N16  9040  54 1907-2024 0.47 M-v 3Ek MPCLINUX   0000   (1044) Teutonia           20240701
01045   13.06  0.15 K243V 138.65744  167.35099  267.16847    0.26369  0.1582319  0.27196473   2.3593606  0 E2024-N16  4284  35 1953-2024 0.70 M-v 3Ek MPCLINUX   0000   (1045) Michela            20240630
01046   10.90  0.15 K243V 112.84434   49.54256   10.48668    7.90887  0.0601138  0.19116976   2.9843970  0 E2024-N27  6526  41 1926-2024 0.56 M-v 3Ek MPCLINUX   0000   (1046) Edwin              20240701
01047   11.98  0.15 K243V 242.20229  300.30189   78.18300    5.66525  0.1923424  0.29371261   2.2414084  0 E2024-N27  5180  42 1924-2024 0.63 M-v 3Ek MPCLINUX   0000   (1047) Geisha             20240701
01048    9.74  0.15 K243V 197.86941  184.84001   52.64937   15.83762  0.1818022  0.21801216   2.7341074  0 E2024-F78  5575  53 1924-2024 0.41 M-v 3Ek MPCLINUX   0000   (1048) Feodosia           20240322
01049   10.62  0.15 K243V  10.17437   40.98710  342.82110   15.10403  0.1384270  0.18109486   3.0940831  0 E2024-H78  7905  41 1925-2024 0.33 M-v 3Ek MPCLINUX   0000   (1049) Gotho              20240215
01050   12.31  0.15 K243V  23.37078   65.97208  342.27559   12.49253  0.1786288  0.23174390   2.6250072  0 E2024-G77  5219  35 1908-2024 0.46 M-v 3Ek MPCLINUX   0000   (1050) Meta               20240405
01051   10.20  0.15 K243V  40.97401  153.85116  180.69190   23.50746  0.1011859  0.17105094   3.2140483  0 E2024-JQ5  5543  39 1925-2024 0.45 M-v 3Ek MPCLINUX   0000   (1051) Merope             20240123
